Hicieron los anteojos del cantor.,nu masu anteojo kantoor ni kuu nduchi i'ya tevilu.,Mixteco de San Agustin Tlacotepec (xtm),La canción del gato,Tu’un savi
El Sarampion,kuēꞌē Ndīꞌyi Tiáá,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades,Tu’un savi
así los agarraban.,saá tíin-na-ri,Mixteco de Coicoyán de las Flores(jmx),Bichos,To’on Savi
¿Qué hicieron con los testículos del Señor Gato?,"¿Na ni kuu yulu i'ya tevilu?,",Mixteco de San Agustin Tlacotepec (xtm),La canción del gato,Tu’un savi
¿Qué dice tu corazón podrido?,¿Nawa ká'an anua tite'yu ro?,Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco,Sa’an Ñuu Savi
"Dicen que, si el tecolote grita cerca de la casa de una persona, le va a pasar algo malo.","Nuna konda'yu yatni tiñumi ma nuu kaa ve'e ñayii ma, te tna'a i in tnundo'o, ka ka'an ñayii.",Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco,Sa’an Ñuu Savi
Pican a la gente enferma y chupan los microbios que están en la sangre de los enfermos.,Yájī-tī nchivī kúꞌū de sā de tíꞌvi-tī microbio yíꞌí nīñī nchivī kúꞌú.,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades,Tu’un savi
El no puede ver porque es ciego.,Túu ndijīn nduchi-dé chi kuáá-de.,Mixteco de San Pedro Molinos (xtn),Cuentos y ejercicios en español y mixteco,Sa’an savi
Y lo ve todo.,tendéꞌé­ ndɨ́ɨyà.,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca,Sa'ìn Sàu
"A la orilla del arroyo, a la orilla del río,","Yu'u yuu yu'u yute,",Mixteco de San Agustin Tlacotepec (xtm),La canción del gato,Tu’un savi
"Tome cada día una pastilla de Sulfato Ferroso y una de Vitamina B Complejo, después del desayuno.","De kokó-ní iin pastilla Sulfato Ferroso jíín iin pastilla Vitamina B komplejo ndāká quīvī, tá nī nchas-inī-ní.",Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades,Tu’un savi
espera porque está caliente,ndàturó tyì ñíꞌní,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca,Sa'ìn Sàu
"pero venga usted a bañarse en el temazcal, ",kò ñaꞌàní kaaní ñíꞌi,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca,Sa'ìn Sàu
la cabeza grande,xinì káꞌnu,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca,Sa'ìn Sàu
Dios hizo a un hombre llamado Adán,Ta sa̱va̱ꞌa Ntióxi̱ iin tiaa̱ naní Adán.,Mixteco de Coicoyán de las Flores (jmx),Burro lindo,To’on Savi
"Si el año nuevo viene del Sur, entonces es bueno, porque malo (bravo) es el que viene del Norte.","Nú kíi kuià jáá ityi véé te kuià vàꞌa kúu, tyi shraàn jà kíi ityi nìnu.",Mixteco de Chalcatongo (mig),Curso de lengua Mixteca,Sa'ìn Sàu
Al lado de ese río crecen flores.,Yuꞌu yùtya uán kájaꞌnu itá. ,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca,Sa'ìn Sàu
La hoja es muy verde.,kuilitnu ndaꞌa-nu.,Xayacatlán de Bravo (mit),Cómo leer en Mixteco,dàꞌàn dáví
boca,yuꞌu-nda,Xayacatlán de Bravo (mit),Cómo leer en Mixteco,dàꞌàn dáví
compró un poco de carne de chivo.,Njaan-de joō kūñu ndíxíꞌyú.,Mixteco de San Pedro Molinos (xtn),Cuentos y ejercicios en español y mixteco,Sa’an savi
"La Luna está completamente roja porque carga calor, y va a hacer calor en los próximos días.","Kua'a kuiti yoo ma kuechi ja ndiso ka'ni ya, te i'ni xeen ko kuu-ka kivi ki'in o.",Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco,Sa’an Ñuu Savi
Hablamos mañana,Káꞌanyo xiàn.,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca,Sa'ìn Sàu
Las mejores Sulfas para esta enfermedad son la Tri-Sulfa y la Sulfadiazina.,kuēꞌē yáꞌá de vāꞌa-kā taꞌān Tri-Sulfa á Sulfadiazina.,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades,Tu’un savi
nacimos muchos,kuaꞌàrí nìkakaku,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca,Sa'ìn Sàu
esta casa está (parada) al pie de la peña,veꞌe yàꞌá índii jaꞌà kava ,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca,Sa'ìn Sàu
Han entrado muchos microbios en la nariz de Chila.,De nī nquīvī kuāꞌā microbio xītīn chile,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades,Tu’un savi
Hay una señora especial que va a encender el temazcal,Yóó ñúkúún in toꞌò síꞌí jà játyiꞌi ñíꞌi,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca,Sa'ìn Sàu
Entonces aplíquelo en la herida y mójelo con agua hervida.,"Ñúkuán de tee-ní nūū ní ntakuēꞌé, de sāꞌá vixé-ní jíín ndute jaá nsãā.",Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades,Tu’un savi
Comes como un puerco.,Sukan kúu yu'u kuchi kúu yu'u ro.,Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco,Sa’an Ñuu Savi
"El día que termina de bañarse en el temazcal, hay una comida de mole (“chiliatole”), de frijol negro para dar las gracias a la Abuela,",Kɨu jà ndiɨ́ꞌɨ káa ñíꞌi te kúu ndeyu tutyà ndutyi túún jà nakuantáꞌú nuù Naná­ñúù,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca,Sa'ìn Sàu
y tiran aguardiente en la tierra,"te ka jati de ndixi,",Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco,Sa’an Ñuu Savi
"Si tiene granos, báñese muy bien cada día y ponga Pomada de Azufre o Pomada de Sulfatiazol.",Tú ndéē ndīꞌyi-ní de kuchi vāꞌa-ní ndāká kíví de chiꞌi-ní Pomada Azufre á Pomada Sulfatiazol.,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades,Tu’un savi
De vez en cuando ponga agua para que permanezca mojado.,De sanúú sanúů-ni kőső-ní ndute tákua koo vixé.,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades,Tu’un savi
Eres un animal.,Kiti kúu ro.,Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco,Sa’an Ñuu Savi
La tuberculosis es una enfermedad en que ha entrado otra clase de microbios en los pulmones.,Tuberkulosis kúu iin kuēꞌē jāá nquīvi inkā clase microbio inī ñāꞌmā.,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades,Tu’un savi
El segundo día aplique usted otra vez el remedio.,Quīvī téēn de chiꞌi tuku-nl tātān.,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades,Tu’un savi
Es de edad.,Saꞌnú-né.,Xayacatlán de Bravo (mit),Cómo leer en Mixteco,dàꞌàn dáví
"Él fue al monte y se durmió,","Ni ja'an de yuku, te ni kixi de,",Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco,Sa’an Ñuu Savi
Muchas personas padecen de una enfermedad producida por un animalito llamado amiba.,Iyó kuāꞌā nchivī ndóꞌo-ji iin kuēꞌē jā sáꞌá iin kiti ndíꞌī jā nání amiba.,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades,Tu’un savi
“¿Qué hicieron con su padre que lo mataron?”,“¿Nòu nìkasáꞌaró jíín táàró jà nìkajáꞌniró?,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca,Sa'ìn Sàu
El Entero-Vioformo o Carnoformo mata las amibas que están en los intestinos y el Aralén mata las que están en el hígado.,"Tātān Entero-Vioformo á karnoformo kaꞌnī kiti ñúꞌún inī jitī, de Aralén kaꞌnī kiti yíꞌí stājēꞌé.",Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades,Tu’un savi
"Si ya hace tiempo que tiene nubes en los ojos, ya no servirá la medicina.","De tú ja nkunaꞌán ndéē vīkō ñúkuán tīnūú-ni, de mā táꞌān-kā tātān.",Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades,Tu’un savi
para bañar a su pobre y triste hijo/a. ,"naskaana sèꞌe­-ndáꞌúni, sèꞌe-­kééni. ",Mixteco de Chalcatongo (mig),Curso de lengua Mixteca,Sa'ìn Sàu
varios,itnii-né,Xayacatlán de Bravo (mit),Cómo leer en Mixteco,dàꞌàn dáví
remolino,tikachi yaa ,Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco,Sa’an Ñuu Savi
compro estas coas.,¿Kuáanná yatà kàa yàꞌá? ,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca,Sa'ìn Sàu
"Y viene la mazorca, pero una mazorca hermosa.","te véi nɨñɨ, kò nɨñɨ luu.",Mixteco de Chalcatongo (mig),Curso de lengua Mixteca,Sa'ìn Sàu
quiero comprar una olla.,kuníná jà kuáanná ɨn kɨ̀sɨ.,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca,Sa'ìn Sàu
"Toda la familia debe curarse de una vez, para que se maten completamente los ácaros que están en su casa,","Ndiꞌi nchivī veꞌe-ní kúnī jā sāꞌá-ji tātān iin jíchí-ni, tákua kuū ndiꞌi viī tīkātá jā íyó veꞌe-ní.",Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades,Tu’un savi
voy al pueblo,kiꞌínná ñuù ,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca,Sa'ìn Sàu
"El comal necesita calentarse, para que se puedan cocer las tortillas.","Ikúmí nadaà xìò, dandu tyòꞌò dìtà.",Mixteco San Jerónimo Xayacatlán (mit),Abecedario Mixteco,dàꞌàn dáví
No pasa porque todavía es dulce.,Ma kêe ni chi vixi-ka.,Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco,Sa’an Ñuu Savi
" —Señor, amarre al toro, ","—Tátā, tiin-ní stīkī yáꞌá,",Mixteco de Ocotepec (mie),El cuento de una mujer y su marrano,Tu’un savi
"frijoles, huevos y queso,","nduchi, ndīvī jíín keso,",Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades,Tu’un savi
este cántaro grande cuesta 20 pesos. ,Kɨ̀yɨ káꞌnu yàꞌá yáá okò peso. ,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca,Sa'ìn Sàu
"saldrán muchos cuitlacoches, dicen.","te kana koo kua'a tikamaa, ka ka'an i.",Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco,Sa’an Ñuu Savi
tortolita ,kuku,Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco,Sa’an Ñuu Savi
buenas noches,tanìkuaa ,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca,Sa'ìn Sàu
"Pero si de repente tiene fuerte diarrea con sangre, ésta es disentería y necesita la Sulfa o el Entero-Vioformo o Carnoformo.","De tú sanaā sáꞌá xeen iin kuēꞌē nīñī, de suu disentería kúu, de jíni núꞌún tātān Sulfa á tātān Entero-Vioformo á karnoformo.",Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades,Tu’un savi
Hay una clase tan pequeñita que no la podemos ver.,Iyó iin clase-tī jā ndīꞌī ndasí de ndūú jīn-ō-tī.,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades,Tu’un savi
Porque todos los alimentos tienen muchas vitaminas y dan fuerza.,chi ndāká jā yáj-ō ñúꞌún kuāꞌā vitamina jā íyó vāꞌ-ó sáꞌá.,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades,Tu’un savi
habñas la verdad,kaꞌán­-ndaàro,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca,Sa'ìn Sàu
Un pedazo de plátano molido y mezclado con un poquito de agua cocida.,Iin pedazo ndika jāá ndiko-ní de nsakā nuu-nií jíín iin lulī ndute jāá nsãā.,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades,Tu’un savi
Él se buscó sus propios problemas.,Ni nduku maa i kue'e i.,Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco,Sa’an Ñuu Savi
"cuídelo todos los días, todas las noches,",kotoníyi ndɨ́ɨ kɨu ndɨ́ɨ ñúú,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca,Sa'ìn Sàu
cae llovizna,kúun sàu kuátyí,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca,Sa'ìn Sàu
Dicen que los grillos llaman a la lluvia.,"Kosoli'li ma, te ka kana ti savi, ka ka'an i.",Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco,Sa’an Ñuu Savi
¿Qué hicieron con el intestino delgado del Señor Gato?,¿Na ni kuu jitsi kuechi i'ya tevilu?,Mixteco de San Agustin Tlacotepec (xtm),La canción del gato,Tu’un savi
hace frío atrás de la casa,vìjin yatà veꞌe,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca,Sa'ìn Sàu
Hierva usted un jarrito de agua y échele una cucharadita de sal.,Skuísō-ní iin tīndōꞌō lūlí ndute de chuꞌun-ní iin kuchara lūlí ñīī.,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades,Tu’un savi
Porque ésta lleva microbios que pasan a las demás personas.,chi ndíso microbio de quīvi-tī inkā nchivī.,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades,Tu’un savi
"Y se calienta en el agua, ","te nanduixìtiɨ̀ nuù ndutya,",Mixteco de Chalcatongo (mig),Curso de lengua Mixteca,Sa'ìn Sàu
excremento de las estrellas,yi'vi tiuxini,Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco,Sa’an Ñuu Savi
¡No vayan a despreciarse el uno al otro!,¡Máko jin nduxiko ini nuu tna'a ro!,Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco,Sa’an Ñuu Savi
En lugar de la Sulfa también sirve la medicina Entero Vioformo o Carnoformo.,Suni kuetíñú tātān Entero Vioformo á karnoformo lugar Sulfa.,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades,Tu’un savi
Cada tres días cambie usted el trapo y ponga más medicina hasta que sane.,Ndāká nūū únī quīvī sāma-ní saꞌma de chiꞌi-ní jakū-kā tātān jondē nduvāꞌa.,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades,Tu’un savi
Dicen que el cuique llama a la lluvia.,"Kána kuikui savi, ka ka'an i",Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco,Sa’an Ñuu Savi
Un huérfano es uno que no tiene madre ni padre.,Pentyì nduú iin ana kòò yuadiꞌí-xî,Mixteco San Jerónimo Xayacatlán (mit),Abecedario Mixteco,dàꞌàn dáví
"Cada semana puede darle un poco más, hasta que coma diariamente un plato de comida.","Ndāka semana de kuu kuāꞌa-nÍ jakū-kā, jondē tá iin kōꞌō kajī-ji iin quīvī.",Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades,Tu’un savi
Pedro está más grande (de edad) que Juan,Pedro ñáꞌnukà nuù Juan,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca,Sa'ìn Sàu
Ya he comenzado a tejer otro sombrero.,Vichi sà-nì chitui inga mbelú.,Xayacatlán de Bravo (mit),Cómo leer en Mixteco,dàꞌàn dáví
garza blanca,"garsa, sami",Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco,Sa’an Ñuu Savi
¿A dónde va usted?,¿Ndétyi kiꞌínní? ,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca,Sa'ìn Sàu
Mi padre se llama...,Táàná nání... ,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca,Sa'ìn Sàu
Dió una palmada encima del venado: ,Nìkatu ndaꞌa sɨkɨ̀ isù:,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca,Sa'ìn Sàu
"de todo el mundo, todos Ustedes,","ndɨɨi ñuyíu, ndɨꞌɨní nduꞌuní,",Mixteco de Chalcatongo (mig),Curso de lengua Mixteca,Sa'ìn Sàu
"Tome usted como se indica en la página 32, donde dice ""La Me dicina Sulfa","kokó ní tá kúu ja káchī página 32, nūū káꞌān ""Tātān Sulfa"".",Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades,Tu’un savi
Avena bien cocida.,Avena jā ní nchōꞌō vāꞌa.,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades,Tu’un savi
O se pueden tomar 25 pastillas de Metoquina en lugar del Aralén.,A kuetíñú-ní 25 pastilla Metoquina lugar Aralén.,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades,Tu’un savi
"De noche vemos que caen las estrellas,","Ore jakuaa ma, te jini o ja kuenda tna'a ja ka kun-kava tiuxini ma,",Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco,Sa’an Ñuu Savi
¿Adónde vas con tu compadre?,¿Ndétyi kiꞌínró jíín mpáàró?,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca,Sa'ìn Sàu
"Si se le cae la mollera al nene, se enfermará.","Nuna jinkava sute i, te koku'u i.",Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco,Sa’an Ñuu Savi
El vencejo despeja las nubes.,Xndechi tilichi viko. ,Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco,Sa’an Ñuu Savi
"Si nos lavamos las manos con agua fría después de moler frijol,","Nuna xndi'i o nduchi ma, te ndanda'a o ji'in ndute vijin ma,",Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco,Sa’an Ñuu Savi
"se baña aproximadamente siete u ocho veces, ",káa stee uxà xí unà jáꞌá ,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca,Sa'ìn Sàu
Dicen que en las noches de luna llena los naguales se convierten en animales.,"Jakuaa jika niñu yoo ma, ka nduu tee nduu ma kiti, ka ka'an i.",Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco,Sa’an Ñuu Savi
"Estaban jugando y no la oyeron,",Nkāyosíquí xáān-yí je túu nkájinī sōꞌo-yi.,Mixteco de San Pedro Molinos (xtn),Cuentos y ejercicios en español y mixteco,Sa’an savi
Las flores son bonitas.,Ndiaꞌa ká iá ita.,Mixteco San Jerónimo Xayacatlán (mit),Abecedario Mixteco,dàꞌàn dáví
"digamos, una mujer de quien nació el hijo","nakèiyo, in ñaꞌa jà nìkaku sèꞌe",Mixteco de Chalcatongo (mig),Curso de lengua Mixteca,Sa'ìn Sàu
y truena cohetes.,te kaꞌndí kuete,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca,Sa'ìn Sàu
"Un remolino pasó por donde él iba,","Ichi kua'an de ma, te ni ya'a in tikachi yaa,",Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco,Sa’an Ñuu Savi
¡Cásense y llévense bien y vivan en paz para siempre!,"¡Jin tnanda'a ro, te jin kondeka tna'a vii jin kondeka tna'a mani ro ni kani ni jika!",Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco,Sa’an Ñuu Savi
Ya no la enseño a mis hijos.,Tuká snáꞌari nuù sèꞌerí.,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca,Sa'ìn Sàu
por que el ratón no quiere roer el lazo.,"chi ntuú kúnī-tī skuáchi-tī yoꞌo, ",Mixteco de Ocotepec (mie),El cuento de una mujer y su marrano,Tu’un savi
mi milpa pequeña,itù lúlíná ,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca,Sa'ìn Sàu
Dicen que la gente llegará a ser muy pobre si raja su palma de noche.,"Ko kunda'vi ko kukee ñayii ma nuna ndata jakuaa i ñuu i ma, ka ka'an i",Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco,Sa’an Ñuu Savi
El reumatismo,kuēꞌē Yájī Yiki,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades,Tu’un savi
"También deben tomar cada dia una pastilla de Aralén, media pastilla al amanecer y media pastilla al anochecer.","De suni kokó-ji iin pastilla Aralén tá iin iin quĩvĩ, sava pastilla jāneꞌēn de sava jañíni.",Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades,Tu’un savi
los niños andan (en) el monte con los borregos,jalúlí kájika yuku jíín rɨɨ̀ ,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca,Sa'ìn Sàu
"Tome 2 pastillas de Aralén cada día, una al amanecer y otra al anochecer, hasta que se acaben.","kokó-ní 2 pastilla Aralén tá iin iin quīvī, iin jāneꞌên jíín inkā   jañíni, jondē ndiꞌi.",Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades,Tu’un savi
"Si una persona tiene diarrea de vez en cuando, no es disentería, sino pueden ser lombrices o amibas.","De tú sanúú sanúú-ni ndóꞌo iin nchivī jakū-ni kuēꞌē kúun, de nsūú kuēꞌē disentería kúu, chi sanaā de kuēꞌē tīndakú á kuēꞌē amiba kúu.",Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades,Tu’un savi
"hay sol, se va a secar tu ropa",nandii na­ityì saꞌmaró,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca,Sa'ìn Sàu
Entonces la mujer dijo: ,Ñúkuán de ni nkāꞌān maá ni nkāꞌān iin-ña: ,Mixteco de Ocotepec (mie),El cuento de una mujer y su marrano,Tu’un savi
de una vez me meto en el trigo.,uni kuaꞌánrí nuù triɨ́u uán.,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca,Sa'ìn Sàu
Ella no puede comer mole amarillo porque nació su bebé y esta comida es infecciosa.,"Masu kuu kaa ña ndeyu ñujan vaa ni kâku lulu ña, te kueñu'u ndeyu ma.",Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco,Sa’an Ñuu Savi
"La gente peleonera se daña a sí misma, y no vivirá mucho tiempo.","Ñayii ndee ini ja kanaa i ma chi xtajan i maa i, te masu kua'a-ni koteku i.",Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco,Sa’an Ñuu Savi
"Entonces por dos días más, deben tomar 2 cápsulas, una al amanecer y otra al anochecer.","Sá de ūū-kā quīvī kokó-ji 2 tātān tả iin iin quīvī, iin jāneꞌēn, inkā jañíni.",Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades,Tu’un savi
El se limpia la frente con su pañuelo,Jíꞌí-dé pañitu-de tneēn-de.,Mixteco de San Pedro Molinos (xtn),Cuentos y ejercicios en español y mixteco,Sa’an savi
"porque se vuelven tartamudos, "," tyi kákuu stété yuꞌu,",Mixteco de Chalcatongo (mig),Curso de lengua Mixteca,Sa'ìn Sàu
Hay dos clases de nubes que se forman en los ojos.,Iyó ūū clase vīkō jā kívi tīnōó-ó.,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades,Tu’un savi
Entonces la Sulfa no le servirá,De mā tátān tātān Sulfa.,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades,Tu’un savi
Así fué como Prieto le salvó la vida a Juárez.,Súkan nkuu já njasī Prieto sikī Juárez.,Mixteco de San Pedro Molinos (xtn),Cuentos y ejercicios en español y mixteco,Sa’an savi
Hicieron la cuchara de la cocinera.,nu masu kuchara kosinera ni kuu so'o i'ya tevilu.,Mixteco de San Agustin Tlacotepec (xtm),La canción del gato,Tu’un savi
¿qué te pasó?,¿nòu nìtaꞌànró?,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca,Sa'ìn Sàu
"entonces te voy a enseñar, ","núsáá nasnáꞌarí nuùró, ",Mixteco de Chalcatongo (mig),Curso de lengua Mixteca,Sa'ìn Sàu
¿cómo se llama esta flor?,¿ndesa nání ità yàꞌá? ,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca,Sa'ìn Sàu
Los insectos que causan el paludismo son una clase de zancudos que se llaman Anófeles.,kiti jā sáꞌá kuēꞌē snuꞌūn kúu iin clase tīkuañí jā nání Anófeles.,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades,Tu’un savi
porque ese temazcal nos pega.,tyi katuní ñíꞌi uán yóꞌó.,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca,Sa'ìn Sàu
Está bien.,Iyó vaꞌa-ña.,Mixteco de San Pedro Molinos (xtn),Cuentos y ejercicios en español y mixteco,Sa’an savi
¿Qué hicieron con el hígado del Señor Gato?,"¿Na ni kuu staa ja'a i'ya tevilu?,",Mixteco de San Agustin Tlacotepec (xtm),La canción del gato,Tu’un savi
El ratón comenzó a roer el lazo.,"De nī nkijéꞌé-tī tíin-tī tīñí, de nī nkijéꞌé tīñi skuáchi-tī yoꞌo,",Mixteco de Ocotepec (mie),El cuento de una mujer y su marrano,Tu’un savi
A veces le duele el pecho.,De íyó tā ūꞌvī ndīka-ji.,Mixteco de Santo Tomás Ocotepec (mie),Como curar algunas enfermedades,Tu’un savi
"Corrió la abuela, se fue a su casa, llegó a su casa.",Nìjinu nanáñúù kuànoꞌo veꞌe nìnajaà veꞌe,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca,Sa'ìn Sàu
"Cuando tenemos paños en la cara, sobamos las venas de los sobacos, del pecho y de los hombros.","Nú yoso tichi'yo nuu o, te kuexe o tuchi chii xe'e o ji'in tuchi pechu o ji'in tuchi siki chiyo o.",Mixteco de Magdalena Peñasco (xtm),Algunos dichos y creencias tradicionales de Magdalena Peñasco,Sa’an Ñuu Savi
Aquel monte alto se llama cerro de Flores.,Yuku súkú uán nání Yuku Itá. ,Mixteco de Chalcatongo (mig),Curso de lengua Mixteca,Sa'ìn Sàu
y yo no llegaré a mi casa esta tarde.,"de mā nēnta-nī veꞌe-nī janíni mitan, nkachī-ña.",Mixteco de Ocotepec (mie),El cuento de una mujer y su marrano,Tu’un savi
"para que no se enferme,","jà mà kúu kuꞌù,",Mixteco de Chalcatongo (mig),Curso de lengua Mixteca,Sa'ìn Sàu
adentro del camión,inì-nu,Xayacatlán de Bravo (mit),Cómo leer en Mixteco,dàꞌàn dáví
porque si la matas,"vari tatu nakaꞌno  ti ra,",Mixteco de San Juan Mixtepec (mix),Bichos,Saꞌan savi
"El dinero se acabó otra vez, así que el conejo fue con 1a gallina, y le dijo que iba a darle maíz, así como le había dicho a la cucaracha.","Te ni ndi'i tuku ma, te kua'an ti ji'in chuun ma. Te jiña'a tuku ti sukan kua'a ti nuni ma.",Mixteco de Magdalena Peñasco (xtm),"La cucaracha, la gallina, el coyote y el señor",Tu’un savi
Pero el toro no quiso.,Sochi ñaá nkúnī maá stīkī.,Mixteco de Ocotepec (mie),El cuento de una mujer y su marrano,Tu’un savi
Molió los frijoles e hizo frijoles molidos.,"Nì nchiko-ne nduchì, te nì kee nduchi nchínì.",Xayacatlán de Bravo (mit),Cómo leer en Mixteco,dàꞌàn dáví
